MFL_Code,Facility_Name,County,SubCounty,Owner,Latitude,Longitude
13742,Lwanda Gwassi Dispendary,Homa Bay,Suba South,Ministry of Health,-0.7553,34.0953
23752,Mleghwa Dispensary,Taita Taveta,Voi,Ministry of Health,-3.4551265,38.5402664
21046,Musokoto Dispensary,Busia,Nambale,Ministry of Health,None,None
15839,Buyangu Health Centre,Vihiga,Hamisi,Other Faith Based,0.0392,34.746
26911,Maisha Noset Kawangware,Nairobi,Dagoretti South,Ministry of Health,-1.2877,36.7482
11409,Hindi Magogoni Dispensary,Lamu,Lamu West,Ministry of Health,-2.252222,40.913056
11587,Mazumalume Dispensary,Kwale,Matuga,Ministry of Health,-3.968514,39.54447
20062,Mundika Maternity & Nursing Home,Nairobi,Kamukunji,Private Practice - Unspecified,-1.26093,36.8671
17024,Cheptingwich Dispensary,Nandi,Aldai,Ministry of Health,0.0987,34.8733
12782,Syumile Health Centre,Makueni,Kibwezi West,Ministry of Health,-2.2817,37.9223
28237,HOPE Worldwide kenya Kayole,Nairobi,Embakasi Central,Non Governmental organisation,-1.2589,36.9225
10532,Kiamanyeki Dispensary,Kirinyaga,Kirinyaga South,Ministry of Health,-0.566715,37.320265
11895,Watamu Dispensary,Kilifi,Kilifi North,Ministry of Health,-3.968514,39.54447
18529,Kivani Dispensary,Kitui,Kitui West,Ministry of Health,-1.325238,38.00357
15057,Lokichar (RCEA) Health Centre,Turkana,Turkana South,Christian Health Association of Kenya,2.417,35.7151
26018,Maji Mazuri Dispensary (Clay City) ,Nairobi,Kasarani,Ministry of Health,-1.2248159,36.92515512
17027,Sitatunga Dispensary,Trans Nzoia,Cherangany,Ministry of Health,1.104,35.0997
20747,Marte  Elepareu  Dispensary,Samburu,Samburu East,Ministry of Health,None,None
19945,Kiltamany Dispensary,Samburu,Samburu East,Ministry of Health,0.865298,36.452774
20836,St.Monica Hospital (Town Clinic),Kisumu,Kisumu Central,Kenya MPDB - Institution,-0.0919,34.766
13872,Nyagiki Dispensary,Kisii,Bobasi,Ministry of Health,-0.76715,34.76468
10194,Gachege dispensary,Kiambu,Gatundu North,Ministry of Health,-1.1689,36.8255
10419,Kahembe Health Centre,Nyandarua,Ndaragwa,Ministry of Health,0.0246,36.4539
15598,Siwo Dispensary,Nandi,Nandi Hills,Ministry of Health,0.517906,35.10038
12037,Gianchuku Dispensary,Tharaka-Nithi,Mwimbi,Ministry of Health,-0.298069,37.669799
14483,Ewaso Dispensary,Laikipia,Laikipia North,Ministry of Health,0.255549,36.225048
13626,Isoge Health Centre,Nyamira,Borabu,Ministry of Health,-0.560304,34.927533
11805,Sosoni Dispensary,Kilifi,Magarini,Ministry of Health,-3.028,39.323
13039,Lagos Road Dispensary,Nairobi,Starehe,Local Authority,-1.282,36.8244
15912,Kabula  Health Centre,Bungoma,Bumula,Ministry of Health,0.4744,34.5257
16390,Kihingo Dispensary (CDF),Nakuru,Njoro,Ministry of Health,-0.5101,36.0286
16768,Amoyo Dispensary,Homa Bay,Ndhiwa,Ministry of Health,-0.823,34.356
15864,Dreamland Mc Hospital,Bungoma,Kimilili,Other Faith Based,0.80792,34.69675
11545,Makamini Dispensary,Kwale,Kinango,Ministry of Health,-3.968514,39.54447
11495,Kizibe Dispensary,Kwale,Matuga,Ministry of Health,-4.2558,39.3018
17607,Ombo Bita Dispensary,Migori,Awendo,Community Development Fund,-0.931723,34.568456
17549,sa/AHF Kithituni Clinic,Makueni,Kilome,Other Faith Based,-1.9468,37.384
15828,Bungoma County Referral Hospital,Bungoma,Kanduyi,Ministry of Health,0.5755,34.5594
12181,Kanyakine District Hospital,Meru,Imenti South,Ministry of Health,-0.1292,37.6756
15975,Lupida Health Centre,Busia,Nambale,Ministry of Health,0.5771,34.3526
15667,St Therese Dispensary,Kajiado,Kajiado East,Kenya Episcopal Conference - Catholic Secretariat,-1.4794,36.9598
14171,Waware Dispensary,Homa Bay,Suba North,Ministry of Health,-0.3912,34.2159
11457,David Kayanda Dispensary,Taita Taveta,Voi,Ministry of Health,-3.013948,38.211341
13048,Lea Toto Kibera,Nairobi,Kibra,Non-Governmental Organizations,-1.3143,36.7798
10058,Beta Care Nursing Home,Kiambu,Githunguri,Ministry of Health,-1.0631,36.7828
15365,Nakuru West Health Centre,Nakuru,Nakuru West,Ministry of Health,-0.296,36.0545
13899,Nyamarimba Sub County Hospital,Kisumu,Nyakach,Ministry of Health,-0.3716,34.9089
11217,Amani Medical Clinic (Kilifi),Kilifi,Kilifi North,Private Enterprise (Institution),-3.6416,39.8478
10438,Kalimoni Hospital,Kiambu,Juja,Kenya Episcopal Conference-Catholic Secretariat,-1.1413,36.9565
15370,Nyakiambi Dispensary,Nakuru,Molo,Ministry of Health,-0.3012,35.8517
15129,Marioshoni Dispensary,Nakuru,Molo,Ministry of Health,-0.41212,35.90215
15836,Butere Sub County Hospital,Kakamega,Butere,Ministry of Health,0.2085,34.4935
13895,Nyamakoroto Dispensary,Nyamira,Masaba North,Christian Health Association of Kenya,-0.695329,34.9435
14093,Sirembe Dispensary,Siaya,Gem,Ministry of Health,0.095,34.4
14467,Entarara Health Centre,Kajiado,Loitokitok,Ministry of Health,-2.9954,37.6257
13908,Nyamemiso Dispensary,Kisii,Nyaribari Chache,Ministry of Health,-0.69725,34.81683
16122,Shivanga Health Centre,Kakamega,Malava,Ministry of Health,0.281349,34.751401
12274,Kiamuringa Dispensary,Embu,Mbeere South,Ministry of Health,-0.5687,37.5303
11725,Oda Dispensary,Tana River,Garsen,Ministry of Health,-2.4686,40.1937
19868,Nduga Dispensary,Homa Bay,Rangwe,Ministry of Health,-0.58,34.6
13221,St. Odilia's Dispensary,Nairobi,Langata,Kenya Episcopal Conference-Catholic Secretariat,-1.31064,36.6911
14997,Koyo Health Centre,Nandi,Aldai,Ministry of Health,0.517906,35.10038
22950,Powys Dispensary,Laikipia,Laikipia North,Ministry of Health,None,None
20203,University of Nairobi-MARPS Project- Mwingi,Kitui,Mwingi Central,Public Institution - Parastatal,-0.9425,38.0653
16129,Sirimba Dispensary,Busia,Bunyala,Kenya Episcopal Conference-Catholic Secretariat,0.4608,34.1073
12353,Kithegi Dispensary,Embu,Manyatta,Ministry of Health,-0.532677,37.450339
12996,Kahawa Garrison Health Centre,Nairobi,Roysambu,Ministry of Health,-1.1805,36.8975
12074,Iiani/Kiatineni Dispensary,Makueni,Mbooni,Ministry of Health,-1.801198,37.708151
14950,Kitengela sub-county hospital,Kajiado,Kajiado East,Ministry of Health,-1.4704,36.9544
13609,Hongo Ogosa Health Centre,Kisumu,Nyando,Ministry of Health,-0.186,34.8936
14626,Kabolecho Dispensary,Narok,Transmara East,Ministry of Health,-0.918432,35.299013
11289,Coast General Teaching and Referral Hospital,Mombasa,Mvita,Ministry of Health,-4.0491,39.673
18896,Swop Thika Road,Nairobi,Roysambu,Non-Governmental Organizations,-1.2341,36.8722
13117,Nairobi Womens Hospital (Hurlingham),Nairobi,Dagoretti North,Private Enterprise (Institution),-1.2939,36.7963
15820,Bukura Health Centre,Kakamega,Lurambi,Ministry of Health,0.2192,34.6205
11984,Dallas Dispensary,Embu,Manyatta,Ministry of Health,-0.5362,37.4546
13900,Nyamasare Dispensary,Migori,Uriri,Ministry of Health,-0.8606,34.446
13633,Jawabu (Community) Medical Clinic,Homa Bay,Rachuonyo East,Private Enterprise (Institution),-0.4476,34.8931
23509,Akukuranut Drop Off Point,Busia,Teso North,Non-Governmental Organizations,0.6362137,34.2757264
11672,Mtwapa Health Centre,Kilifi,Kilifi South,Ministry of Health,-3.948,39.7387
17126,Modambogho Dispensary,Taita Taveta,Mwatate,Ministry of Health,-3.4875,37.715
11549,Maktau Health Centre,Taita Taveta,Maktau,Ministry of Health,-3.013948,38.211341
15822,Bulwani Dispensary,Busia,Bunyala,Ministry of Health,0.4608,34.1073
10781,Murinduko Health Centre,Kirinyaga,Kirinyaga South,Ministry of Health,-0.5754,37.4416
13953,Ober Health Center,Homa Bay,Rachuonyo East,Ministry of Health,-0.4868,34.8105
18610,Atela Health Centre,Homa Bay,Rachuonyo East,Ministry of Health,-0.4211,35.0051
19260,Mitume Dispensary Kitale,Trans Nzoia,Saboti,Ministry of Health,1.0293,34.9859
11904,Werugha Health Centre,Taita Taveta,Wundanyi,Ministry of Health,-3.382,38.3406
17966,The Omari Project,Kilifi,Malindi,Private Enterprise (Institution),-3.2235,40.1245
13208,St Joseph Mukasa Dispensary,Nairobi,Roysambu,Other Faith Based,-1.1784,36.9069
13578,GK Prison Dispensary (Homa Bay),Homa Bay,Homa Bay Town,Ministry of Health,-0.5302,34.466
19157,Kapsongoi Dispensary,Kericho,Belgut,Private Enterprise (Institution),-0.36343,35.283312
13466,Agawo Health Centre,Homa Bay,Rachuonyo South,Ministry of Health,-0.4675,34.7874
14163,Usenge Dispensary,Siaya,Bondo,Ministry of Health,-0.0665,34.0552
13529,Chuowe Dispensary,Homa Bay,Rachuonyo North,Ministry of Health,-0.3214,34.7708
18524,Kimuchul Dispensary,Bomet,Bomet East,Ministry of Health,-0.46792,35.31038
21981,AAR Health Care Ruaka,Kiambu,Kiambaa,Private Practice - General Practitioner,-1.2046,36.778
15854,Chepkube Dispensary,Bungoma,Cheptais,Ministry of Health,0.578148,34.559255
21024,Kamuriai GOK  Dispensary,Busia,Teso North,Ministry of Health,None,None
12144,Kalama Dispensary,Machakos,Kalama,Ministry of Health,-1.6012,37.3256
23993,Hoymas medical clinic,Nyeri,Nyeri Central,Non-Governmental Organizations,-0.42624,36.94047
12739,Sololo Mission Hospital,Marsabit,Moyale,Kenya Episcopal Conference-Catholic Secretariat,3.5555,38.6414
12276,Kiangini Dispensary,Makueni,Makueni,Ministry of Health,-1.801198,37.708151
18409,St Veronica EDARP Clinic,Nairobi,Kamukunji,Other Faith Based,-1.2839,36.8552
11590,Mbuguni Dispensary,Kwale,Matuga,Ministry of Health,-3.968514,39.54447
11425,Jambo Healthcare Limited,Mombasa,Nyali,Private Enterprise (Institution),-4.0387,39.6894
14941,Kiserian Dispensary,Baringo,Marigat,Other Faith Based,0.581543,35.802044
13004,The Karen Hospital,Nairobi,Langata,Private Enterprise (Institution),-1.292066,36.821946
10840,Ndunyu Njeru Dispensary,Nyandarua,Kinangop,Other Public Institution,-0.199985,36.375003
13909,Nyametaburo Health Centre,Migori,Kuria West,Ministry of Health,-1.2533,34.51853
15917,Kamenjo Dispensary,Bungoma,Mt Elgon,Ministry of Health,0.578148,34.559255
14386,Chesongoch Health Centre,Elgeyo Marakwet,Marakwet East,Kenya Episcopal Conference-Catholic Secretariat,1.1262,35.6429
11552,Makwasinyi Dispensary,Taita Taveta,Voi,Ministry of Health,-3.013948,38.211341
14550,Holy Trinity Health Centre (Mai Mahiu),Nakuru,Naivasha,Kenya Episcopal Conference-Catholic Secretariat,-0.88309,36.49163
14801,Karagita Health Centre,Nakuru,Naivasha,Ministry of Health,-0.7767,36.4313
16152,Tongaren Model Health Centre,Bungoma,Tongaren,Ministry of Health,0.7883,34.9608
16075,Nasianda Health Centre,Bungoma,Bumula,Ministry of Health,0.499,34.4545
15078,Longonot Dispensary,Nakuru,Naivasha,Ministry of Health,-0.8822,36.4967
12150,Kaliani Dispensary-Makueni,Makueni,Mbooni,Ministry of Health,-1.641,37.494
17821,Kijani (Mirera) Dispensary,Nakuru,Naivasha,Ministry of Health,-0.7836,36.4453
15578,Simotwo Dispensary (Keiyo),Elgeyo Marakwet,Keiyo South,Ministry of Health,0.674319,35.501897
12279,Kianjokoma Sub-District Hospital,Embu,Runyenjes,Ministry of Health,-0.397,37.5035
10566,Kiaragana Dispensary,Kirinyaga,Kirinyaga West,Ministry of Health,-0.566715,37.320265
14940,Kisanana Health Centre,Baringo,Mogotio,Ministry of Health,0.116,36.0974
14650,Kajiado (AIC) Dispensary,Kajiado,Kajiado Central,Christian Health Association of Kenya,-1.8312,36.806
13444, South B Police Band,Nairobi,Starehe,Ministry of Health,-1.31434,36.83294
14172,Wiga Dispensary,Homa Bay,Homa Bay Town,Ministry of Health,-0.5662,34.4758
10267,Githumu Hospital,Murang'a,Kandara,Christian Health Association of Kenya,-0.8269,36.9134
11828,St Valeria Medical Clinic,Mombasa,Changamwe,Private Enterprise (Institution),-4.0219,39.6245
14580,Irwaga Health Centre,Bomet,Bomet East,Ministry of Health,-0.7557,35.4496
28592,LVCT Health (Ng'ando Dreams Site),Nairobi,Dagoretti South,Non Governmental organisation,-1.3036,36.738
11459,Kenya Navy (Mir) Hospital,Mombasa,Likoni,Armed Forces,-4.0754,39.6377
13086,Melchezedek Hospital,Nairobi,Dagoretti North,Private Enterprise (Institution),-1.2797,36.7554
13836,Mwongori Dispensary,Nyamira,Borabu,Ministry of Health,-0.6865,35.0512
17147,Kikumini Dispensary (Makueni),Makueni,Makueni,Ministry of Health,-1.78697,37.70635
13540,Ekerenyo Sub-District Hospital,Nyamira,Nyamira North,Ministry of Health,-0.5282,34.988
16867,Ematiha Dispensary,Kakamega,Navakholo,Ministry of Health,0.281349,34.751401
12603,Mutomo Sub county Hospital,Kitui,Kitui South,Ministry of Health,-1.8483,38.2075
15890,GK Prison Dispensary (Bungoma South),Bungoma,Kanduyi,Other Public Institution,0.57,34.5553
13567,Getembe Hospital,Kisii,Kitutu Chache South,Private Enterprise (Institution),-0.675747,34.771766
11705,Ndovu Health Centre,Taita Taveta,Voi,Ministry of Health,-3.3927,38.5844
22612,Matasia Health Centre,Kajiado,Kajiado North,Ministry of Health,-1.3895772,36.68099142
10732,Mirangine Health Centre,Nyandarua,Olkalou,Ministry of Health,-0.177,36.2441
11947,Basa Dispensary,Isiolo,Merti,Ministry of Health,1.1823,38.5816
13550,Etago Sub-District Hospital,Kisii,South Mugirango,Ministry of Health,-0.9024,34.6593
16766,Miniambo Dispensary,Homa Bay,Homa Bay Town,Ministry of Health,-0.5376,34.4856
11139,Uruku Dispensary,Nyandarua,Ndaragwa,Ministry of Health,-0.199985,36.375003
18567,Kanzui Dispensary,Kitui,Mwingi Central,Ministry of Health,-0.9832,38.1645
13919,Nyandago Koweru Dispensary,Migori,Nyatike,Ministry of Health,-1.0367,34.2549
14836,Keringet  Sub County Hospital,Nakuru,Kuresoi South,Ministry of Health,-0.4263,35.6882
15187,Minjore Dispensary,Laikipia,Laikipia North,Ministry of Health,0.255549,36.225048
13003,Karen Health Centre,Nairobi,Langata,Local Authority,-1.3209,36.706
17594,Rusinga Island of Hope Humanist Health Centre,Homa Bay,Suba North,Private Enterprise (Institution),-0.4236,34.1404
16269,Kipingi Dispensary,Migori,Nyatike,Ministry of Health,-0.931723,34.568456
16711,Lukusi Dispensary,Bungoma,Webuye East,Other Public Institution,0.578148,34.559255
14197,Arjijo Dispensary,Laikipia,Laikipia North,Ministry of Health,0.255549,36.225048
18572,Royal Run Medical Clinic,Kwale,Matuga,Private Practice - Nurse / Midwife,-4.17602,39.45031
10287,GK Prison Dispensary (Murang'a),Murang'a,Kiharu,Ministry of Health,-0.7312,37.1623
15440,Ongata Rongai Sub County Hospital,Kajiado,Kajiado North,Ministry of Health,-1.3898,36.7473
11655,Msambweni County Referral Hospital,Kwale,Msambweni,Ministry of Health,-4.4801,39.4708
13631,Iyabe District Hospital (Kisii South),Kisii,Bonchari,Ministry of Health,-0.6934,34.6791
19928,Got Kachola Dispensary,Migori,Nyatike,Ministry of Health,-0.9178,34.4361
11696,Mwawesa Medical Clinic,Kilifi,Malindi,Private Practice - Clinical Officer,-3.968514,39.54447
15944,Kibuke Dispensary,Bungoma,Bumula,Ministry of Health,0.578148,34.559255
20608,Parkishon Dispensary,Marsabit,Saku,Ministry of Health,2.2632243,37.87641782
17674,Hema Medical Clinic,Vihiga,Hamisi,Private Practice - Nurse / Midwife,0.095981,34.739828
12935,Embakasi Health Centre,Nairobi,Embakasi East,Local Authority,-1.3062,36.9147
11629,Mkongani Health Centre,Kwale,Matuga,Ministry of Health,-4.2908,39.2675
10905,Nyeri Town Health Centre,Nyeri,Nyeri Central,Ministry of Health,-0.4234,36.9524
12103,Iuuma Dispensary,Machakos,Masinga,Ministry of Health,-1.468774,37.732655
19976,Ilatu Health Centre (Makindu),Makueni,Kibwezi West,Ministry of Health,-1.801198,37.708151
13011,Kasarani Maternity,Nairobi,Kasarani,Private Practice - Nurse / Midwife,-0.9196,34.8467
14961,Kocholwo Sub County Hospital,Elgeyo Marakwet,Keiyo South,Ministry of Health,0.674319,35.501897
11934,Athi Kamunyuni Health Centre,Makueni,Kibwezi East,Ministry of Health,-1.801198,37.708151
17171,Kuoyo Kaila Health Centre,Kisumu,Seme,Ministry of Health,-0.0886,34.5668
20222,Kaakong'u Dispensary,Turkana,Turkana South,Ministry of Health,3.3122531,35.56321132
11469,Kighombo Dispensary,Taita Taveta,Mwatate,Ministry of Health,-3.013948,38.211341
13781,Maseno Mission Hospital,Kisumu,Kisumu West,Christian Health Association of Kenya,-0.0003,34.6117
15363,Nkareta Dispensary,Narok,Narok North,Ministry of Health,-0.918432,35.299013
12602,Mutituni Health Centre,Machakos,Machakos,Ministry of Health,-1.4544,37.2519
20448,University Of Nairobi Kitui Drop In Centre,Kitui,Kitui Central,Private Practice - General Practitioner,-1.3711,38.0126
16707,Emmanuel Medical Clinic (Bungoma East),Bungoma,Webuye East,Private Enterprise (Institution),0.578148,34.559255
15039,Litein Dispensary,Kericho,Bureti,Ministry of Health,-0.3176,35.2814
24233,Waso Sub-County Hospital,Samburu,Samburu East,Ministry of Health,0.7539,34.6996
11492,Kiunga Health Centre,Lamu,Lamu East,Ministry of Health,-2.252222,40.913056
14471,Entontol Dispensary,Narok,Narok North,Ministry of Health,-0.918432,35.299013
14431,Elburgon Sub-District Hospital,Nakuru,Molo,Ministry of Health,-0.3061,35.8078
16200,Shirikisho Medical Dispensary,Tana River,Garsen,Ministry of Health,-2.4136,40.0899
13936,St Joseph's Nyansiongo Health Centre,Nyamira,Borabu,Kenya Episcopal Conference-Catholic Secretariat,-0.7945,35.0151
16265,Nyamagesa Dispensary,Kisii,Nyaribari Masaba,Ministry of Health,-0.560304,34.927533
13656,Karungu Sub-County Hospital,Migori,Nyatike,Ministry of Health,-0.7954,34.1796
15759,Uhuru Dispensary,Uasin Gishu,Ainabkoi,Ministry of Health,0.582411,35.306218
14086,Sigoti Health Centre,Kisumu,Nyakach,Ministry of Health,-0.3467,34.9709
17341,Kitere  Dispensary,Migori,Rongo,Ministry of Health,-0.8333,34.5912
16742,St Mark Medical Clinic - Tala,Machakos,Matungulu,Private Enterprise (Institution),-1.2709,37.3235
17891,Majira Dispensary,Tharaka-Nithi,Mwimbi,Ministry of Health,-0.298069,37.669799
23695,Bethany Dispensary,Kwale,Matuga,Other Faith Based,-4.150967,39.3667378
11650,Mpinzinyi Health Centre,Taita Taveta,Mwatate,Ministry of Health,-3.013948,38.211341
12319,Kina Dispensary,Meru,Igembe Central,Ministry of Health,0.2618,38.1231
13080,Mbagathi District Hospital,Nairobi,Kibra,Ministry of Health,-1.3079,36.8032
23202,LESSOS MEDICAL CLINIC,Nandi,Nandi Hills,Private Practice - Clinical Officer,None,None
11418,Idsowe Dispensary,Tana River,Garsen,Ministry of Health,-2.298731,39.11966682
13328,Diff Health Centre,Wajir,Wajir South,Ministry of Health,0.9941,40.9595
12466,Mananja Health Centre,Machakos,Masinga,Ministry of Health,-0.8326,37.3061
12226,Kathanje Dispensary,Embu,Mbeere North,Ministry of Health,34.116599,-119.098781
20512,Manyatta Community Medical Clinic,Kisumu,Kisumu East,Private Practice - Clinical Officer,-0.0937,34.7806
18354,Nakechichok Dispensary,Turkana,Turkana Central,Ministry of Health,0.865298,36.452774
10386,Juja Farm health centre,Kiambu,Juja,Ministry of Health,-1.1667,37.0816
15008,Lanet Health Centre,Nakuru,Nakuru East,Local Authority,-0.2989,36.1385
13779,Masaba Health Centre,Migori,Kuria West,Ministry of Health,-1.11711,34.53263
10856,Ngano Health Centre,Nyandarua,Oljororok,Ministry of Health,-0.199985,36.375003
14436,Elelea Health Centre,Turkana,Turkana East,Ministry of Health,0.865298,36.452774
13975,Olasi Dispensary,Migori,Nyatike,Ministry of Health,-1.2054,38.5848
14399,Crystal Medical Clinic,Trans Nzoia,Saboti,Private Enterprise (Institution),1.0144,35.0028
16465,Kiambere Health Centre,Embu,Mbeere South,Ministry of Health,-0.69182,37.79485
11931,Apdk Dispensary (Machakos),Machakos,Machakos,Ministry of Health,-1.5195,37.26185
12952,Getrude Donholm Clinic,Nairobi,Embakasi East,Private Enterprise (Institution),-1.2952,36.8878
